 "pm20" , "pm20Label" , "life" , "nationality" , "activities" , "locations" , "count" ,
 "http://purl.org/pressemappe20/folder/pe/047611" , "Held, Hermann" , "1890-1963" , "Germany" , "Sozialwissenschaft; Social sciences" , "Deutschland; Germany" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/022804" , "Ortiz, Roberto M." , "1886-1942" , "Argentina" , "Staatsoberhaupt; Head of state" , "Argentinien; Argentina" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/022804" , "Ortiz, Roberto M." , "1886-1942" , "Argentinien" , "Staatsoberhaupt; Head of state" , "Argentinien; Argentina" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/005620" , "Friedrich <Deutsches Reich, Kaiser>" , "1831-1888" , "Deutschland" , "Staatsoberhaupt; Head of state" , "Deutschland; Germany" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/005620" , "Friedrich <Deutsches Reich, Kaiser>" , "1831-1888" , "Germany" , "Staatsoberhaupt; Head of state" , "Deutschland; Germany" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/011936" , "Marija <Rossija, Imperatrica>" , "1847-1928" , "Denmark" , "Staatsoberhaupt; Head of state" , "Russland; Russia" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/011936" , "Marija <Rossija, Imperatrica>" , "1847-1928" , "Dänemark" , "Staatsoberhaupt; Head of state" , "Russland; Russia" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/018166" , "Washington, George" , "1732-1799" , "Großbritannien" , "Staatsoberhaupt; Head of state" , "USA; United States" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/018166" , "Washington, George" , "1732-1799" , "United Kingdom" , "Staatsoberhaupt; Head of state" , "USA; United States" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/009086" , "Kallio, Kyösti" , "1873-1940" , "Finland" , "Staatsoberhaupt; Head of state; Politik; Politics" , "Finnland; Finland" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/009086" , "Kallio, Kyösti" , "1873-1940" , "Finnland" , "Staatsoberhaupt; Head of state; Politik; Politics" , "Finnland; Finland" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/005148" , "Fieseler, Gerhard" , "1896-1987" , "Deutschland" , "Technik; Technique" , "Deutschland; Germany" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/005148" , "Fieseler, Gerhard" , "1896-1987" , "Germany" , "Technik; Technique" , "Deutschland; Germany" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/017910" , "Wagner, Adolph" , "1835-1917" , "Deutschland" , "Wirtschaftswissenschaft; Economics" , "Deutschland; Germany" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/017910" , "Wagner, Adolph" , "1835-1917" , "Germany" , "Wirtschaftswissenschaft; Economics" , "Deutschland; Germany" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/016379" , "Sering, Max" , "1857-1939" , "Deutschland" , "Wirtschaftswissenschaft; Economics" , "Deutschland; Germany" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/016379" , "Sering, Max" , "1857-1939" , "Germany" , "Wirtschaftswissenschaft; Economics" , "Deutschland; Germany" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/047628" , "Wieth-Knudsen, Knud A." , "1878-1962" , "Norway" , "Wirtschaftswissenschaft; Economics" , "Norwegen; Norway" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/047628" , "Wieth-Knudsen, Knud A." , "1878-1962" , "Norwegen" , "Wirtschaftswissenschaft; Economics" , "Norwegen; Norway" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/008659" , "Jagow, Traugott von" , "1865-1941" , "Deutschland" , "Öffentliche Verwaltung; Public administration" , "Deutschland; Germany" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/008659" , "Jagow, Traugott von" , "1865-1941" , "Germany" , "Öffentliche Verwaltung; Public administration" , "Deutschland; Germany" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/010039" , "Körner, Paul" , "1893-1957" , "Deutschland" , "Öffentliche Verwaltung; Public administration" , "Deutschland; Germany" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/010039" , "Körner, Paul" , "1893-1957" , "Germany" , "Öffentliche Verwaltung; Public administration" , "Deutschland; Germany" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/016352" , "Selzner, Claus" , "1899-1944" , "Deutschland" , "Öffentliche Verwaltung; Public administration" , "Deutschland; Germany" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/016352" , "Selzner, Claus" , "1899-1944" , "Germany" , "Öffentliche Verwaltung; Public administration" , "Deutschland; Germany" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/017594" , "Trip, Leonardus Jacobus Anthonius" , "1876-1947" , "Netherlands" , "Öffentliche Verwaltung; Public administration" , "Niederlande; Netherlands" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/017594" , "Trip, Leonardus Jacobus Anthonius" , "1876-1947" , "Niederlande" , "Öffentliche Verwaltung; Public administration" , "Niederlande; Netherlands" , "15" ,
 "http://purl.org/pressemappe20/folder/pe/023732" , "Pound, Dudley" , "1877-1943" , "Großbritannien" ,  ,  , "14" ,
 "http://purl.org/pressemappe20/folder/pe/023732" , "Pound, Dudley" , "1877-1943" , "United Kingdom" ,  ,  , "14" ,
 "http://purl.org/pressemappe20/folder/pe/004054" , "Dirksen, Herbert von" , "1882-1955" , "Deutschland" , "Außenpolitik; Foreign policy" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/004054" , "Dirksen, Herbert von" , "1882-1955" , "Germany" , "Außenpolitik; Foreign policy" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/002699" , "Bülow, Bernhard W. von" , "1885-1936" , "Deutschland" , "Außenpolitik; Foreign policy" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/002699" , "Bülow, Bernhard W. von" , "1885-1936" , "Germany" , "Außenpolitik; Foreign policy" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/011663" , "Louis, Georges" , "1847-1917" , "France" , "Außenpolitik; Foreign policy" , "Frankreich; France" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/011663" , "Louis, Georges" , "1847-1917" , "Frankreich" , "Außenpolitik; Foreign policy" , "Frankreich; France" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/009641" , "Kirkpatrick, Ivone" , "1897-1964" , "India" , "Außenpolitik; Foreign policy" , "Großbritannien; United Kingdom" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/009641" , "Kirkpatrick, Ivone" , "1897-1964" , "Indien" , "Außenpolitik; Foreign policy" , "Großbritannien; United Kingdom" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/017294" , "Stucki, Walter" , "1888-1963" , "Schweiz" , "Außenpolitik; Foreign policy" , "Schweiz; Switzerland" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/017294" , "Stucki, Walter" , "1888-1963" , "Switzerland" , "Außenpolitik; Foreign policy" , "Schweiz; Switzerland" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/001610" , "Berry, Henry Vaughan" , "1891-1979" , "Großbritannien" , "Außenpolitik; Foreign policy; Öffentliche Verwaltung; Public administration" , "Großbritannien; United Kingdom; Hamburg; Hamburg" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/001610" , "Berry, Henry Vaughan" , "1891-1979" , "United Kingdom" , "Außenpolitik; Foreign policy; Öffentliche Verwaltung; Public administration" , "Großbritannien; United Kingdom; Hamburg; Hamburg" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/006943" , "Hahl, Albert" , "1868-1945" , "Deutschland" , "Colonialism; Kolonialwesen; Öffentliche Verwaltung; Public administration" , "Deutschland; Germany; Deutsch-Neuguinea; German New Guinea" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/006943" , "Hahl, Albert" , "1868-1945" , "Germany" , "Colonialism; Kolonialwesen; Öffentliche Verwaltung; Public administration" , "Deutschland; Germany; Deutsch-Neuguinea; German New Guinea" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/008861" , "Johnston, Harry Hamilton" , "1858-1927" , "Großbritannien" , "Colonialism; Kolonialwesen; Öffentliche Verwaltung; Public administration" , "Großbritannien; United Kingdom; Nyassaland; Nyasaland; Rhodesien; Rhodesia" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/008861" , "Johnston, Harry Hamilton" , "1858-1927" , "United Kingdom" , "Colonialism; Kolonialwesen; Öffentliche Verwaltung; Public administration" , "Großbritannien; United Kingdom; Nyassaland; Nyasaland; Rhodesien; Rhodesia" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/001911" , "Blohm, Hermann" , "1848-1930" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/001911" , "Blohm, Hermann" , "1848-1930" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/023742" , "Oeser, Rudolf" , "1858-1926" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/023742" , "Oeser, Rudolf" , "1858-1926" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/018318" , "Weinberg, Arthur" , "1860-1943" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/018318" , "Weinberg, Arthur" , "1860-1943" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/039970" , "Urbig, Franz" , "1864-1944 " , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/039970" , "Urbig, Franz" , "1864-1944 " , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/012087" , "Mendelssohn, Franz von" , "1865-1935" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/012087" , "Mendelssohn, Franz von" , "1865-1935" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/022781" , "Opel, Wilhelm von" , "1871-1948" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/022781" , "Opel, Wilhelm von" , "1871-1948" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/005662" , "Frowein, Abraham" , "1878-1957" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/005662" , "Frowein, Abraham" , "1878-1957" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/039624" , "Wolff, Otto" , "1881-1940" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/039624" , "Wolff, Otto" , "1881-1940" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/005228" , "Fischer, Otto Christian" , "1882-1953" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/005228" , "Fischer, Otto Christian" , "1882-1953" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/015998" , "Schröder, Kurt von" , "1889-1966" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/015998" , "Schröder, Kurt von" , "1889-1966" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/010564" , "Krupp <Familie>" , "1915-" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/010564" , "Krupp <Familie>" , "1915-" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/006936" , "Hagenbeck, Carl" , "1844-1913" , "Deutschland" , "Economy; Wirtschaft" , "Hamburg; Hamburg" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/006936" , "Hagenbeck, Carl" , "1844-1913" , "Germany" , "Economy; Wirtschaft" , "Hamburg; Hamburg" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/040594" , "Woermann, Adolph" , "1847-1911" , "Deutschland" , "Economy; Wirtschaft" , "Hamburg; Hamburg" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/040594" , "Woermann, Adolph" , "1847-1911" , "Germany" , "Economy; Wirtschaft" , "Hamburg; Hamburg" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/003887" , "Denhardt, Clemens" , "1852-1929" , "Deutschland" , "Geowissenschaft; Earth science; Colonialism; Kolonialwesen; Expedition; Exploration" , "Deutschland; Germany; Ostafrika; East Africa" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/003887" , "Denhardt, Clemens" , "1852-1929" , "Germany" , "Geowissenschaft; Earth science; Colonialism; Kolonialwesen; Expedition; Exploration" , "Deutschland; Germany; Ostafrika; East Africa" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/012409" , "Moltke <Familie>" , "1884-" , "Deutschland" , "Gesellschaft; Society" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/012409" , "Moltke <Familie>" , "1884-" , "Germany" , "Gesellschaft; Society" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/011930" , "Margaret Rose <Großbritannien, Prinzessin>" , "1930-2002" , "Großbritannien" , "Gesellschaft; Society" , "Großbritannien; United Kingdom" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/011930" , "Margaret Rose <Großbritannien, Prinzessin>" , "1930-2002" , "United Kingdom" , "Gesellschaft; Society" , "Großbritannien; United Kingdom" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/007464" , "Heinrich <Niederlande, Prinzgemahl>" , "1876-1934" , "Deutschland" , "Gesellschaft; Society" , "Niederlande; Netherlands" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/007464" , "Heinrich <Niederlande, Prinzgemahl>" , "1876-1934" , "Germany" , "Gesellschaft; Society" , "Niederlande; Netherlands" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/018728" , "Wladimir Kyrillowitsch <Rußland, Großfürst>" , "1917-1992" , "Russia" , "Gesellschaft; Society" , "Russland; Russia" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/018728" , "Wladimir Kyrillowitsch <Rußland, Großfürst>" , "1917-1992" , "Russland" , "Gesellschaft; Society" , "Russland; Russia" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/015116" , "Rudolf <Österreich, Erzherzog>" , "1858-1889" , "Austria" , "Gesellschaft; Society" , "Österreich; Austria" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/015116" , "Rudolf <Österreich, Erzherzog>" , "1858-1889" , "Österreich" , "Gesellschaft; Society" , "Österreich; Austria" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/004115" , "Dörpfeld, Wilhelm" , "1853-1940" , "Deutschland" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/004115" , "Dörpfeld, Wilhelm" , "1853-1940" , "Germany" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/016911" , "Srbik, Heinrich von" , "1878-1951" , "Austria" , "Humanwissenschaft; Human science" , "Österreich; Austria" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/016911" , "Srbik, Heinrich von" , "1878-1951" , "Österreich" , "Humanwissenschaft; Human science" , "Österreich; Austria" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/002742" , "Bumke, Erwin" , "1874-1945" , "Deutschland" , "Judikative; Judiciary" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/002742" , "Bumke, Erwin" , "1874-1945" , "Germany" , "Judikative; Judiciary" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/003813" , "Dehmel, Richard" , "1863-1920" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/003813" , "Dehmel, Richard" , "1863-1920" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/000987" , "Banse, Ewald" , "1883-1953" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/000987" , "Banse, Ewald" , "1883-1953" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/014417" , "Remarque, Erich Maria" , "1898-1970" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/014417" , "Remarque, Erich Maria" , "1898-1970" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/009526" , "Kiepura, Jan" , "1902-1966" , "Poland" , "Kultur; Culture" , "Deutschland; Germany; USA; United States" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/009526" , "Kiepura, Jan" , "1902-1966" , "Polen" , "Kultur; Culture" , "Deutschland; Germany; USA; United States" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/005877" , "Garvin, James Louis" , "1868-1947" , "Großbritannien" , "Kultur; Culture" , "Großbritannien; United Kingdom" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/005877" , "Garvin, James Louis" , "1868-1947" , "United Kingdom" , "Kultur; Culture" , "Großbritannien; United Kingdom" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/001426" , "Benavente, Jacinto" , "1866-1954" , "Spain" , "Kultur; Culture" , "Spanien; Spain" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/001426" , "Benavente, Jacinto" , "1866-1954" , "Spanien" , "Kultur; Culture" , "Spanien; Spain" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/033156" , "Thompson, Dorothy" , "1894-1961" , "USA" , "Kultur; Culture" , "USA; United States" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/033156" , "Thompson, Dorothy" , "1894-1961" , "United States" , "Kultur; Culture" , "USA; United States" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/047491" , "Anschütz, Wilhelm" , "1870-1954" , "Deutschland" , "Medizin; Medicine" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/047491" , "Anschütz, Wilhelm" , "1870-1954" , "Germany" , "Medizin; Medicine" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/016837" , "Spee, Maximilian von" , "1861-1914" , "Deutschland" , "Militär; Military" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/016837" , "Spee, Maximilian von" , "1861-1914" , "Germany" , "Militär; Military" , "Deutschland; Germany" , "14" ,
 "http://purl.org/pressemappe20/folder/pe/008558" , "Ironside, William Edmund" , "1880-1959" , "Großbritannien" , "Militär; Military" , "Großbritannien; United Kingdom" , "14" ,
